pmor_codigo,pmor_municipio,pmor_anio,pmor_tipoConsulta,pmor_tipo_causa,pmor_edad,pmor_atenciones,pmor_porcentaje
397,,2011,3,79,53,141,
398,,2011,3,62,53,220,
399,,2011,3,80,53,1388,
400,,2011,3,81,53,869,
401,,2011,3,82,53,80,
402,,2011,3,83,53,73,
403,,2011,3,64,53,370,
404,,2011,3,84,53,183,
405,,2011,3,85,53,194,
406,,2011,3,76,54,0,
407,,2011,3,69,54,2,
408,,2011,3,53,54,54,
409,,2011,3,77,54,54,
410,,2011,3,68,54,109,
411,,2011,3,78,54,31,
412,,2011,3,79,54,25,
413,,2011,3,62,54,41,
414,,2011,3,80,54,371,
415,,2011,3,81,54,222,
416,,2011,3,82,54,93,
417,,2011,3,83,54,39,
418,,2011,3,64,54,80,
419,,2011,3,84,54,52,
420,,2011,3,85,54,64,
421,,2011,3,76,47,0,
422,,2011,3,69,47,0,
423,,2011,3,53,47,153,
424,,2011,3,77,47,66,
425,,2011,3,68,47,117,
426,,2011,3,78,47,21,
427,,2011,3,79,47,33,
428,,2011,3,62,47,70,
429,,2011,3,80,47,326,
430,,2011,3,81,47,231,
431,,2011,3,82,47,90,
432,,2011,3,83,47,46,
433,,2011,3,64,47,63,
434,,2011,3,84,47,23,
435,,2011,3,85,47,17,
436,,2010,1,51,50,59,
437,,2010,1,11,50,4,
438,,2010,1,52,50,0,
439,,2010,1,53,50,299,
440,,2010,1,54,50,143,
441,,2010,1,55,50,104,
442,,2010,1,56,50,42,
443,,2010,1,57,50,28,
444,,2010,1,58,50,9408,
445,,2010,1,59,50,124,
446,,2010,1,60,50,123,
447,,2010,1,61,50,843,
448,,2010,1,62,50,434,
449,,2010,1,63,50,3486,
450,,2010,1,64,50,143,
451,,2010,1,51,51,752,
452,,2010,1,11,51,41,
453,,2010,1,52,51,0,
454,,2010,1,53,51,2632,
455,,2010,1,54,51,279,
456,,2010,1,55,51,8792,
457,,2010,1,56,51,329,
458,,2010,1,57,51,318,
459,,2010,1,58,51,39801,
460,,2010,1,59,51,903,
461,,2010,1,60,51,7013,
462,,2010,1,61,51,5902,
463,,2010,1,62,51,2757,
464,,2010,1,63,51,22718,
465,,2010,1,64,51,3,
466,,2010,1,51,52,1482,
467,,2010,1,11,52,151,
468,,2010,1,52,52,0,
469,,2010,1,53,52,4371,
470,,2010,1,54,52,1146,
471,,2010,1,55,52,39296,
472,,2010,1,56,52,2018,
473,,2010,1,57,52,1256,
474,,2010,1,58,52,28181,
475,,2010,1,59,52,3975,
476,,2010,1,60,52,18204,
477,,2010,1,61,52,4742,
478,,2010,1,62,52,3829,
479,,2010,1,63,52,21261,
480,,2010,1,64,52,4089,
481,,2010,1,51,53,7899,
482,,2010,1,11,53,3058,
483,,2010,1,52,53,9049,
484,,2010,1,53,53,5497,
485,,2010,1,54,53,16,
486,,2010,1,55,53,66439,
487,,2010,1,56,53,51245,
488,,2010,1,57,53,7332,
489,,2010,1,58,53,29627,
490,,2010,1,59,53,18582,
491,,2010,1,60,53,9985,
492,,2010,1,61,53,8711,
493,,2010,1,62,53,21574,
494,,2010,1,63,53,73544,
495,,2010,1,64,53,8321,
496,,2010,1,51,54,9407,
497,,2010,1,11,54,8983,
498,,2010,1,52,54,46622,
499,,2010,1,53,54,4408,
500,,2010,1,54,54,10789,
501,,2010,1,55,54,12352,
502,,2010,1,56,54,10979,
503,,2010,1,57,54,6045,
504,,2010,1,58,54,9724,
505,,2010,1,59,54,5442,
506,,2010,1,60,54,2756,
507,,2010,1,61,54,3589,
508,,2010,1,62,54,7777,
509,,2010,1,63,54,25668,
510,,2010,1,64,54,1954,
511,,2010,1,51,47,10,
512,,2010,1,11,47,12269,
513,,2010,1,52,47,110,
514,,2010,1,53,47,11184,
515,,2010,1,54,47,8503,
516,,2010,1,55,47,4637,
517,,2010,1,56,47,2476,
518,,2010,1,57,47,5,
519,,2010,1,58,47,8,
520,,2010,1,59,47,2834,
521,,2010,1,60,47,1923,
522,,2010,1,61,47,3634,
523,,2010,1,62,47,7792,
524,,2010,1,63,47,20529,
525,,2010,1,64,47,1653,
526,,2010,2,65,50,42,
527,,2010,2,66,50,93,
528,,2010,2,67,50,60,
529,,2010,2,52,50,1,
530,,2010,2,53,50,21,
531,,2010,2,68,50,84,
532,,2010,2,69,50,0,
533,,2010,2,75,50,247,
534,,2010,2,70,50,476,
535,,2010,2,71,50,8,
536,,2010,2,61,50,34,
537,,2010,2,72,50,15,
538,,2010,2,73,50,0,
539,,2010,2,74,50,116,
540,,2010,2,64,50,10,
541,,2010,2,65,51,264,
542,,2010,2,66,51,350,
543,,2010,2,67,51,338,
544,,2010,2,52,51,0,
545,,2010,2,53,51,92,
546,,2010,2,68,51,609,
547,,2010,2,69,51,0,
548,,2010,2,75,51,825,
549,,2010,2,70,51,1113,
550,,2010,2,71,51,17,
551,,2010,2,61,51,306,
552,,2010,2,72,51,17,
553,,2010,2,73,51,0,
554,,2010,2,74,51,0,
555,,2010,2,64,51,77,
556,,2010,2,65,52,621,
557,,2010,2,66,52,196,
558,,2010,2,67,52,707,
559,,2010,2,52,52,1,
560,,2010,2,53,52,98,
561,,2010,2,68,52,250,
562,,2010,2,69,52,8,
563,,2010,2,75,52,513,
564,,2010,2,70,52,233,
565,,2010,2,71,52,16,
566,,2010,2,61,52,335,
567,,2010,2,72,52,19,
568,,2010,2,73,52,65,
569,,2010,2,74,52,12,
570,,2010,2,64,52,187,
571,,2010,2,65,53,2173,
572,,2010,2,66,53,1,
573,,2010,2,67,53,808,
574,,2010,2,52,53,57,
575,,2010,2,53,53,98,
576,,2010,2,68,53,370,
577,,2010,2,69,53,633,
578,,2010,2,75,53,878,
579,,2010,2,70,53,200,
580,,2010,2,71,53,138,
581,,2010,2,61,53,850,
582,,2010,2,72,53,153,
583,,2010,2,73,53,5365,
584,,2010,2,74,53,1512,
585,,2010,2,64,53,739,
586,,2010,2,65,54,750,
587,,2010,2,66,54,275,
588,,2010,2,67,54,165,
589,,2010,2,52,54,119,
590,,2010,2,53,54,136,
591,,2010,2,68,54,105,
592,,2010,2,69,54,1,
593,,2010,2,75,54,251,
594,,2010,2,70,54,106,
595,,2010,2,71,54,143,
596,,2010,2,61,54,386,
597,,2010,2,72,54,224,
598,,2010,2,73,54,8,
599,,2010,2,74,54,4,
600,,2010,2,64,54,178,
601,,2010,2,65,47,797,
602,,2010,2,66,47,533,
603,,2010,2,67,47,126,
604,,2010,2,52,47,463,
605,,2010,2,53,47,725,
606,,2010,2,68,47,185,
607,,2010,2,69,47,0,
608,,2010,2,75,47,351,
609,,2010,2,70,47,280,
610,,2010,2,71,47,312,
611,,2010,2,61,47,470,
612,,2010,2,72,47,635,
613,,2010,2,73,47,3,
614,,2010,2,74,47,0,
615,,2010,2,64,47,178,
616,,2010,3,86,50,2,
617,,2010,3,87,50,1,
618,,2010,3,88,50,0,
619,,2010,3,89,50,1,
620,,2010,3,90,50,3,
621,,2010,3,91,50,0,
622,,2010,3,92,50,37,
623,,2010,3,93,50,0,
624,,2010,3,94,50,2,
625,,2010,3,95,50,0,
626,,2010,3,96,50,2,
627,,2010,3,97,50,1,
628,,2010,3,98,50,2,
629,,2010,3,99,50,0,
630,,2010,3,100,50,1,
631,,2010,3,86,51,3,
632,,2010,3,87,51,5,
633,,2010,3,88,51,0,
634,,2010,3,89,51,4,
635,,2010,3,90,51,6,
636,,2010,3,91,51,51,
637,,2010,3,92,51,0,
638,,2010,3,93,51,0,
639,,2010,3,94,51,23,
640,,2010,3,95,51,2,
641,,2010,3,96,51,0,
642,,2010,3,97,51,11,
643,,2010,3,98,51,0,
644,,2010,3,99,51,0,
645,,2010,3,100,51,4,
646,,2010,3,86,52,2,
647,,2010,3,87,52,6,
648,,2010,3,88,52,0,
649,,2010,3,89,52,9,
650,,2010,3,90,52,6,
651,,2010,3,91,52,0,
652,,2010,3,92,52,0,
653,,2010,3,93,52,1,
654,,2010,3,94,52,6,
655,,2010,3,95,52,0,
656,,2010,3,96,52,4,
657,,2010,3,97,52,10,
658,,2010,3,98,52,4,
659,,2010,3,99,52,7,
660,,2010,3,100,52,12,
661,,2010,3,86,53,15,
662,,2010,3,87,53,24,
663,,2010,3,88,53,37,
664,,2010,3,89,53,13,
665,,2010,3,90,53,12,
666,,2010,3,91,53,0,
667,,2010,3,92,53,0,
668,,2010,3,93,53,40,
669,,2010,3,94,53,7,
670,,2010,3,95,53,8,
671,,2010,3,96,53,4,
672,,2010,3,97,53,18,
673,,2010,3,98,53,8,
674,,2010,3,99,53,29,
675,,2010,3,100,53,23,
676,,2010,3,86,54,3,
677,,2010,3,87,54,7,
678,,2010,3,88,54,1,
679,,2010,3,89,54,1,
680,,2010,3,90,54,8,
681,,2010,3,91,54,0,
682,,2010,3,92,54,0,
683,,2010,3,93,54,3,
684,,2010,3,94,54,0,
685,,2010,3,95,54,12,
686,,2010,3,96,54,5,
687,,2010,3,97,54,4,
688,,2010,3,98,54,8,
689,,2010,3,99,54,13,
690,,2010,3,100,54,6,
691,,2010,3,86,47,14,
692,,2010,3,87,47,4,
693,,2010,3,88,47,0,
694,,2010,3,89,47,10,
695,,2010,3,90,47,14,
696,,2010,3,91,47,1,
697,,2010,3,92,47,0,
698,,2010,3,93,47,1,
699,,2010,3,94,47,3,
700,,2010,3,95,47,16,
701,,2010,3,96,47,30,
702,,2010,3,97,47,2,
703,,2010,3,98,47,27,
704,,2010,3,99,47,3,
705,,2010,3,100,47,4,
706,,2009,1,2,50,429,
707,,2009,1,5,50,30,
708,,2009,1,7,50,50,
709,,2009,1,11,50,18,
710,,2009,1,12,50,2485,
711,,2009,1,50,50,516,
712,,2009,1,20,50,3475,
713,,2009,1,44,50,56,
714,,2009,1,24,50,140,
715,,2009,1,26,50,508,
716,,2009,1,29,50,50,
717,,2009,1,35,50,339,
718,,2009,1,36,50,143,
719,,2009,1,40,50,4742,
720,,2009,1,43,50,30,
721,,2009,1,2,51,4866,
722,,2009,1,5,51,3771,
723,,2009,1,7,51,386,
724,,2009,1,11,51,18,
725,,2009,1,12,51,13344,
726,,2009,1,50,51,3451,
727,,2009,1,20,51,14247,
728,,2009,1,44,51,112,
729,,2009,1,24,51,83,
730,,2009,1,26,51,2983,
731,,2009,1,29,51,100,
732,,2009,1,35,51,1173,
733,,2009,1,36,51,7712,
734,,2009,1,40,51,16065,
735,,2009,1,43,51,241,
736,,2009,1,2,52,6167,
737,,2009,1,5,52,12616,
738,,2009,1,7,52,5015,
739,,2009,1,11,52,47,
740,,2009,1,12,52,6,
741,,2009,1,50,52,4,
742,,2009,1,20,52,12179,
743,,2009,1,44,52,1411,
744,,2009,1,24,52,63,
745,,2009,1,26,52,4222,
746,,2009,1,29,52,527,
747,,2009,1,35,52,3821,
748,,2009,1,36,52,18311,
749,,2009,1,40,52,12254,
750,,2009,1,43,52,943,
751,,2009,1,2,53,6258,
752,,2009,1,5,53,21892,
753,,2009,1,7,53,16209,
754,,2009,1,11,53,1218,
755,,2009,1,12,53,7727,
756,,2009,1,50,53,4959,
757,,2009,1,20,53,9797,
758,,2009,1,44,53,15473,
759,,2009,1,24,53,7475,
760,,2009,1,26,53,21736,
761,,2009,1,29,53,10215,
762,,2009,1,35,53,11402,
763,,2009,1,36,53,12034,
764,,2009,1,40,53,10907,
765,,2009,1,43,53,16564,
766,,2009,1,2,54,1375,
767,,2009,1,5,54,3,
768,,2009,1,7,54,5296,
769,,2009,1,11,54,4789,
770,,2009,1,12,54,2,
771,,2009,1,50,54,1708,
772,,2009,1,20,54,1811,
773,,2009,1,44,54,7382,
774,,2009,1,24,54,34317,
775,,2009,1,26,54,6911,
776,,2009,1,29,54,6437,
777,,2009,1,35,54,3523,
778,,2009,1,36,54,3505,
779,,2009,1,40,54,3884,
780,,2009,1,43,54,2821,
781,,2009,1,2,47,696,
782,,2009,1,5,47,866,
783,,2009,1,7,47,3473,
784,,2009,1,11,47,7345,
785,,2009,1,12,47,2,
786,,2009,1,50,47,1156,
787,,2009,1,20,47,1428,
788,,2009,1,44,47,6957,
789,,2009,1,24,47,78596,
790,,2009,1,26,47,6764,
791,,2009,1,29,47,5204,
792,,2009,1,35,47,2901,
793,,2009,1,36,47,2468,
794,,2009,1,40,47,3709,
795,,2009,1,43,47,596,
796,,2009,2,101,50,179,
797,,2009,2,8,50,9,
798,,2009,2,12,50,181,
799,,2009,2,13,50,9,
800,,2009,2,18,50,8,
801,,2009,2,102,50,42,
802,,2009,2,20,50,209,
803,,2009,2,24,50,2,
804,,2009,2,26,50,116,
805,,2009,2,32,50,85,
806,,2009,2,33,50,85,
807,,2009,2,35,50,21,
808,,2009,2,37,50,5,
809,,2009,2,38,50,10,
810,,2009,2,64,50,10,
811,,2009,2,101,51,451,
812,,2009,2,8,51,85,
813,,2009,2,12,51,816,
814,,2009,2,13,51,35,
815,,2009,2,18,51,45,
816,,2009,2,102,51,143,
817,,2009,2,20,51,714,
818,,2009,2,24,51,0,
819,,2009,2,26,51,340,
820,,2009,2,32,51,223,
821,,2009,2,33,51,334,
822,,2009,2,35,51,48,
823,,2009,2,37,51,0,
824,,2009,2,38,51,3,
825,,2009,2,64,51,71,
826,,2009,2,101,52,83,
827,,2009,2,8,52,102,
828,,2009,2,12,52,215,
829,,2009,2,13,52,130,
830,,2009,2,18,52,10,
831,,2009,2,102,52,254,
832,,2009,2,20,52,402,
833,,2009,2,24,52,0,
834,,2009,2,26,52,231,
835,,2009,2,32,52,71,
836,,2009,2,33,52,70,
837,,2009,2,35,52,165,
838,,2009,2,37,52,34,
839,,2009,2,38,52,59,
840,,2009,2,64,52,123,
841,,2009,2,101,53,54,
842,,2009,2,8,53,279,
843,,2009,2,12,53,388,
844,,2009,2,13,53,478,
845,,2009,2,18,53,40,
846,,2009,2,102,53,156,
847,,2009,2,20,53,472,
848,,2009,2,24,53,75,
849,,2009,2,26,53,1148,
850,,2009,2,32,53,64,
851,,2009,2,33,53,90,
852,,2009,2,35,53,562,
853,,2009,2,37,53,1874,
854,,2009,2,38,53,4924,
855,,2009,2,64,53,403,
856,,2009,2,101,54,21,
857,,2009,2,8,54,143,
858,,2009,2,12,54,134,
859,,2009,2,13,54,140,
860,,2009,2,18,54,116,
861,,2009,2,102,54,26,
862,,2009,2,20,54,129,
863,,2009,2,24,54,197,
864,,2009,2,26,54,292,
865,,2009,2,32,54,40,
866,,2009,2,33,54,45,
867,,2009,2,35,54,156,
868,,2009,2,37,54,12,
869,,2009,2,38,54,12,
870,,2009,2,64,54,104,
871,,2009,2,101,47,64,
872,,2009,2,8,47,224,
873,,2009,2,12,47,248,
874,,2009,2,13,47,200,
875,,2009,2,18,47,491,
876,,2009,2,102,47,19,
877,,2009,2,20,47,171,
878,,2009,2,24,47,741,
879,,2009,2,26,47,642,
880,,2009,2,32,47,92,
881,,2009,2,33,47,115,
882,,2009,2,35,47,190,
883,,2009,2,37,47,1,
884,,2009,2,38,47,2,
885,,2009,2,64,47,105,
886,,2009,3,103,50,5,
887,,2009,3,104,50,23,
888,,2009,3,7,50,1,
889,,2009,3,9,50,1,
890,,2009,3,12,50,74,
891,,2009,3,13,50,0,
892,,2009,3,15,50,0,
893,,2009,3,20,50,147,
894,,2009,3,44,50,1,
895,,2009,3,24,50,0,
896,,2009,3,26,50,15,
897,,2009,3,31,50,30,
898,,2009,3,35,50,15,
899,,2009,3,38,50,0,
900,,2009,3,64,50,7,
901,,2009,3,103,51,38,
902,,2009,3,104,51,81,
903,,2009,3,7,51,5,
904,,2009,3,9,51,5,
905,,2009,3,12,51,426,
906,,2009,3,13,51,11,
907,,2009,3,15,51,8,
908,,2009,3,20,51,548,
909,,2009,3,44,51,0,
910,,2009,3,24,51,0,
911,,2009,3,26,51,73,
912,,2009,3,31,51,218,
